age;d18O_VPDB;d13C_VPDB;mineralogy;group;clim_zone
136,7771429;1,16;1,27;calcite;belemnite;subpolar/polar
136,7771429;0,63;0,64;calcite;belemnite;subpolar/polar
136,8005455;-0,59;-0,53;calcite;belemnite;temperate
136,8005455;-1,26;0,74;calcite;belemnite;temperate
136,8005455;-1,54;-0,63;calcite;belemnite;temperate
136,8005455;-0,44;1,14;calcite;belemnite;temperate
136,8283636;0;-0,14;calcite;belemnite;temperate
136,8283636;-0,48;-1,54;calcite;belemnite;tropical/subtropical
136,8469091;-0,249734991;-1,112840261;calcite;belemnite;tropical/subtropical
136,8694286;-1,07;0,5;calcite;belemnite;temperate
136,884;-0,376716209;-1,045412693;calcite;belemnite;tropical/subtropical
136,9210909;-0,38;-1,41;calcite;belemnite;tropical/subtropical
136,9210909;-0,64;-0,11;calcite;belemnite;tropical/subtropical
136,9495714;-2,3;0,63;calcite;belemnite;temperate
136,9581818;-0,47;-0,97;calcite;belemnite;tropical/subtropical
136,986;-0,08;-0,38;calcite;belemnite;tropical/subtropical
137,0138182;-0,38172202;-1,635007287;calcite;belemnite;tropical/subtropical
137,1343636;-0,231272801;-0,61179598;calcite;belemnite;tropical/subtropical
186,868;-3,11;2,5;calcite;belemnite;temperate
137,2078095;-0,3;0,65;calcite;belemnite;subpolar/polar
137,2363636;-0,66;-1,17;calcite;belemnite;tropical/subtropical
137,2734545;-0,09;-0,62;calcite;belemnite;tropical/subtropical
137,292;-0,47;-1,39;calcite;belemnite;tropical/subtropical
137,3122381;-1,65;0,57;calcite;belemnite;temperate
137,3290909;-0,091941974;0,151669983;calcite;belemnite;tropical/subtropical
137,3383636;-0,55;-1,47;calcite;belemnite;tropical/subtropical
137,4032727;-0,375304388;-1,382622761;calcite;belemnite;tropical/subtropical
137,4032727;-0,348171583;-1,280447702;calcite;belemnite;tropical/subtropical
137,4310909;-0,437240642;-1,259244589;calcite;belemnite;tropical/subtropical
137,4403636;-0,212920896;-0,718546987;calcite;belemnite;tropical/subtropical
137,4496364;0,73;-0,63;calcite;belemnite;temperate
137,4681818;-0,522193612;-1,07402732;calcite;belemnite;tropical/subtropical
137,4681818;-0,229418345;-0,895175157;calcite;belemnite;tropical/subtropical
137,5145455;-0,025;-0,02;calcite;belemnite;tropical/subtropical
137,5330909;-0,070776648;-0,670272146;calcite;belemnite;tropical/subtropical
137,5609091;-0,1;-0,72;calcite;belemnite;tropical/subtropical
137,5887273;-0,374917563;-0,628494132;calcite;belemnite;tropical/subtropical
137,6536364;0,44;0,34;calcite;belemnite;temperate
137,6721818;-0,047242806;-0,471875788;calcite;belemnite;tropical/subtropical
137,6721818;-0,38;-0,8;calcite;belemnite;tropical/subtropical
137,6814545;-0,453595463;-1,273795803;calcite;belemnite;tropical/subtropical
137,6990727;0,65;-0,38;calcite;belemnite;temperate
137,7;-0,57;-1,05;calcite;belemnite;temperate
137,7482143;-0,37;-0,22;calcite;belemnite;temperate
137,7753962;-1,33;0,31;calcite;belemnite;temperate
137,8497736;-0,05;0,45;calcite;belemnite;subpolar/polar
137,8928571;-0,1;0,15;calcite;belemnite;tropical/subtropical
137,9603571;-0,32223753;-1,030120543;calcite;belemnite;tropical/subtropical
137,985283;-2,54;-0,69;calcite;belemnite;temperate
138,0372453;-1,47;0,71;calcite;belemnite;temperate
138,0567857;0,12;0,21;calcite;belemnite;tropical/subtropical
138,1646038;-1,58;-0,34;calcite;belemnite;temperate
138,1870189;-1,87;0,16;calcite;belemnite;temperate
138,1870189;-1,99;0,44;calcite;belemnite;temperate
138,2110714;-0,25;-1,41;calcite;belemnite;tropical/subtropical
138,2175849;-1,52;0,2;calcite;belemnite;temperate
186,984;-0,81;2,55;calcite;belemnite;temperate
138,2785714;-3,1;-1,4;calcite;brachiopod;tropical/subtropical
138,2785714;-2,6;-1,2;calcite;brachiopod;tropical/subtropical
138,2785714;-2,5;0,2;calcite;brachiopod;tropical/subtropical
138,2785714;-2,3;2;calcite;brachiopod;tropical/subtropical
138,2785714;-2,1;2,7;calcite;brachiopod;tropical/subtropical
138,2785714;-1,9;-1,3;calcite;brachiopod;tropical/subtropical
138,2785714;-1,9;-1,5;calcite;brachiopod;tropical/subtropical
138,2785714;-1,8;-0,1;calcite;brachiopod;tropical/subtropical
138,2785714;-1,7;0,1;calcite;brachiopod;tropical/subtropical
138,2785714;-1,6;-0,3;calcite;brachiopod;tropical/subtropical
138,2785714;-1,5;-1;calcite;brachiopod;tropical/subtropical
138,2785714;-1;-0,6;calcite;brachiopod;tropical/subtropical
138,2785714;-0,4;0,9;calcite;brachiopod;tropical/subtropical
138,2785714;-0,4;-0,3;calcite;brachiopod;tropical/subtropical
138,2785714;-0,1;0,1;calcite;brachiopod;tropical/subtropical
138,4039286;-0,074043584;-1,254370992;calcite;belemnite;tropical/subtropical
138,4723019;-2,61;0;calcite;belemnite;temperate
185,012;-3,28;1,5;calcite;belemnite;temperate
138,6257143;-0,03180565;-1,661493453;calcite;belemnite;tropical/subtropical
138,6353571;-0,022664477;-1,785867574;calcite;belemnite;tropical/subtropical
138,6353571;-0,518838156;-1,554988073;calcite;belemnite;tropical/subtropical
138,6750566;0,1;0,25;calcite;belemnite;subpolar/polar
138,8571429;-0,58766548;-2,833861996;calcite;belemnite;tropical/subtropical
138,9144906;-2,67;0,2;calcite;belemnite;temperate
138,9246429;-1,42;1,15;calcite;belemnite;temperate
138,9246429;-1,32;1,93;calcite;belemnite;temperate
138,9246429;-3,12;1,81;calcite;belemnite;temperate
138,9246429;-2,1;1,66;calcite;belemnite;temperate
138,9246429;-1,62;0,64;calcite;belemnite;temperate
138,9246429;-0,79;0,45;calcite;belemnite;temperate
139,0428679;-0,66;-0,73;calcite;belemnite;temperate
139,0692857;-0,045410079;-2,48;calcite;belemnite;tropical/subtropical
139,1078571;-0,294695307;-1,970676835;calcite;belemnite;tropical/subtropical
139,2823019;-1,71;0,67;calcite;belemnite;temperate
139,4453571;0,081270243;-1,284034822;calcite;belemnite;tropical/subtropical
139,5003396;0,2;0,6;calcite;belemnite;subpolar/polar
139,995;0,343458001;-0,159870784;calcite;belemnite;tropical/subtropical
140,3246038;-0,6;0,55;calcite;belemnite;subpolar/polar
141,2996604;-1,55;0,4;calcite;belemnite;subpolar/polar
141,7982143;-0,41;-0,94;calcite;belemnite;tropical/subtropical
192,436;-0,9;0,3;calcite;belemnite;temperate
141,9823019;-2,11;-0,39;calcite;belemnite;temperate
142,0495472;-0,9;0,4;calcite;belemnite;subpolar/polar
142,0872453;-1,7;-1,1;calcite;belemnite;temperate
142,1544906;-1,79;-0,31;calcite;belemnite;temperate
142,4621887;-0,84;0,74;calcite;belemnite;temperate
142,4621887;-0,79;0,71;calcite;belemnite;temperate
142,8962264;-1,42;-0,25;calcite;belemnite;temperate
143,0903571;-1,71;0,61;calcite;belemnite;temperate
143,1008648;-0,1;-0,82;calcite;belemnite;tropical/subtropical
143,1008648;-0,09;-1,14;calcite;belemnite;tropical/subtropical
143,3507887;0,2;1,8;calcite;belemnite;temperate
143,6665019;-1,6;-0,05;calcite;belemnite;subpolar/polar
144,0426197;0,2;1,7;calcite;belemnite;temperate
144,1204507;0,2;1,5;calcite;belemnite;temperate
144,1204507;2,3;0,4;calcite;belemnite;temperate
144,3107042;0,35;-1,11;calcite;belemnite;tropical/subtropical
144,3366479;-1,76;0,93;calcite;belemnite;temperate
144,3366479;-1,52;1;calcite;belemnite;temperate
144,3452958;-1,76;0,11;calcite;belemnite;temperate
144,3452958;-1,38;1,19;calcite;belemnite;temperate
144,3452958;-0,789;0,705;calcite;belemnite;temperate
144,3539437;-1,25;0,68;calcite;belemnite;temperate
144,3885352;-1,25;1,72;calcite;belemnite;temperate
144,3885352;-1,52;1,58;calcite;belemnite;temperate
144,3971831;-2,121;1,18;calcite;belemnite;temperate
144,3971831;-0,01;-1,48;calcite;belemnite;tropical/subtropical
144,405831;2,3;0,4;calcite;belemnite;temperate
144,4577183;-2,16;0,29;calcite;belemnite;temperate
144,4577183;0,2;1,5;calcite;belemnite;temperate
144,4663662;-1,95;0,87;calcite;belemnite;temperate
144,4681774;-1,844;-0,496;calcite;belemnite;temperate
144,483662;0,469670359;-1,126005124;calcite;belemnite;subpolar/polar
144,483662;-0,011217846;-1,964755196;calcite;belemnite;subpolar/polar
144,483662;-0,150960832;-1,907626197;calcite;belemnite;subpolar/polar
144,483662;-0,286016347;-0,031119983;calcite;belemnite;subpolar/polar
144,483662;-0,382009713;-2,640474591;calcite;belemnite;subpolar/polar
144,483662;-0,629262699;0,411947412;calcite;belemnite;subpolar/polar
144,483662;-0,073531894;1,213428546;calcite;belemnite;subpolar/polar
144,483662;0,565030711;-0,074935767;calcite;belemnite;subpolar/polar
144,6133803;-0,9;-1,8;calcite;belemnite;temperate
144,6133803;-1,5;-1,7;calcite;belemnite;temperate
144,6871321;-1,475286321;;aragonite;bivalve;temperate
144,708507;0,2;1,7;calcite;belemnite;temperate
144,7913962;-1,12;-1,13;calcite;belemnite;temperate
144,8295775;-0,2;-1;calcite;belemnite;temperate
144,8901127;-1,37;1,88;calcite;belemnite;temperate
144,9333521;-1,19;2,05;calcite;belemnite;temperate
144,9592958;0,51;-0,29;calcite;belemnite;tropical/subtropical
145,019831;-0,56;0,57;calcite;belemnite;temperate
145,0532151;-2,162;0,294;calcite;belemnite;temperate
145,0532151;-1,684;0,335;calcite;belemnite;temperate
145,0532151;-1,95;0,871;calcite;belemnite;temperate
145,0630704;-0,73;1,13;calcite;belemnite;temperate
145,0630704;-0,82;1,08;calcite;belemnite;temperate
145,1063099;-1,52;1,3;calcite;belemnite;temperate
145,1063099;-1,21;1,45;calcite;belemnite;temperate
145,1322535;-2,3;0,44;calcite;belemnite;temperate
145,1322535;-1,72;0,74;calcite;belemnite;temperate
145,1409014;-1,33;1,09;calcite;belemnite;temperate
145,1505283;-1,69;0,648;calcite;belemnite;temperate
145,1505283;-1,766;1,009;calcite;belemnite;temperate
145,1581972;-2,22;0,67;calcite;belemnite;temperate
145,1621132;0,16;1,45;calcite;bivalve;temperate
145,1621132;-0,04;1,12;calcite;bivalve;temperate
145,1621132;-0,29;0,49;calcite;bivalve;temperate
145,2446761;-1,67;-0,43;calcite;belemnite;temperate
145,2478415;-2,122;1,179;calcite;belemnite;temperate
145,2478415;-1,519;1,576;calcite;belemnite;temperate
145,2478415;-1,25;1,724;calcite;belemnite;temperate
145,2965634;-1,11;-0,46;calcite;belemnite;temperate
145,3451547;-2,109;1,124;calcite;belemnite;temperate
145,3916901;-1,17;-0,12;calcite;belemnite;temperate
145,4176338;-2,09;0,07;calcite;belemnite;temperate
145,4349296;-1,3;-1,6;calcite;belemnite;temperate
182,6016892;-3,59;2,4;calcite;belemnite;temperate
182,7031081;-3,18;1,9;calcite;belemnite;temperate
145,4424679;-1,757;0,11;calcite;belemnite;temperate
145,4424679;-1,656;0,158;calcite;belemnite;temperate
145,4424679;-1,251;0,676;calcite;belemnite;temperate
145,4424679;-1,755;0,929;calcite;belemnite;temperate
145,4424679;-1,522;1;calcite;belemnite;temperate
145,4424679;-1,534;1,035;calcite;belemnite;temperate
145,4424679;-1,376;1,194;calcite;belemnite;temperate
145,4424679;-0,812;1,556;calcite;belemnite;temperate
145,4424679;-1,445;1,879;calcite;belemnite;temperate
145,4714302;-1,47;-0,12;calcite;belemnite;temperate
77,05905116;0,37;2,77;calcite;belemnite;subpolar/polar
145,5646479;-2,9;-2,3;calcite;belemnite;temperate
145,6370943;-2,217;0,673;calcite;belemnite;temperate
145,6857183;-1,47;-0,23;calcite;belemnite;temperate
145,6866696;0,2;-0,6;calcite;belemnite;temperate
145,6866696;-0,2;-0,4;calcite;belemnite;temperate
182,0034459;-3,27;4,4;calcite;belemnite;temperate
145,7344075;-2,3;0,441;calcite;belemnite;temperate
145,7344075;-1,721;0,744;calcite;belemnite;temperate
145,7344075;-1,329;1,086;calcite;belemnite;temperate
145,7541019;-0,7;-0,67;calcite;belemnite;temperate
145,7923321;-0,6;0,52;calcite;belemnite;temperate
145,8296192;-0,3;-1,6;calcite;belemnite;temperate
145,8317208;-1,516;1,298;calcite;belemnite;temperate
145,8317208;-0,965;1,408;calcite;belemnite;temperate
145,8317208;-1,206;1,453;calcite;belemnite;temperate
145,8317208;-1,175;1,495;calcite;belemnite;temperate
145,8490981;-1,02;-0,75;calcite;belemnite;temperate
145,8861698;-1;0,2;calcite;belemnite;temperate
106,4270081;-0,33;2;calcite;belemnite;temperate
145,929034;-1,29;0,284;calcite;belemnite;temperate
145,929034;-0,558;0,567;calcite;belemnite;temperate
145,929034;-0,824;1,075;calcite;belemnite;temperate
145,929034;-0,732;1,126;calcite;belemnite;temperate
145,9336679;-0,58;-0,68;calcite;belemnite;temperate
145,9718981;-1,28;-0,07;calcite;belemnite;temperate
145,9962264;-0,92;2,6;calcite;bivalve;temperate
145,9962264;-0,95;2,33;calcite;bivalve;temperate
145,9962264;-1,18;2,39;calcite;bivalve;temperate
145,9962264;-0,81;2,44;calcite;bivalve;temperate
145,9962264;-0,92;2,14;calcite;bivalve;temperate
145,9962264;-0,84;2,58;calcite;bivalve;temperate
105,7489919;-0,9;0,6;calcite;belemnite;temperate
146,0263472;-0,999;0,387;calcite;belemnite;temperate
146,0263472;-1,217;1,787;calcite;belemnite;temperate
146,0286642;-1,33;-0,26;calcite;belemnite;temperate
146,0402817;-0,9;-1,2;calcite;belemnite;temperate
146,0402817;-1,1;-0,8;calcite;belemnite;temperate
146,0402817;-1,3;-0,6;calcite;belemnite;temperate
146,0402817;-1,6;-1,4;calcite;belemnite;temperate
146,103966;-1,54;0,53;calcite;belemnite;temperate
146,1734755;-1,908;-1,4;calcite;bivalve;temperate
146,1792679;-0,68;-0,08;calcite;belemnite;temperate
146,1925906;-2,435;-2,279;calcite;bivalve;temperate
146,2157473;-0,5;-2,2;calcite;belemnite;temperate
146,2157473;-0,7;-0,9;calcite;belemnite;temperate
146,2157473;-0,8;-0,8;calcite;belemnite;temperate
146,226766;-1,44;0,04;calcite;belemnite;temperate
146,2835321;-1,37;0,51;calcite;belemnite;temperate
146,3020679;-0,89;-0,62;calcite;belemnite;temperate
146,3113358;-0,91;0,62;calcite;belemnite;temperate
146,3176194;0,1;-0,8;calcite;belemnite;temperate
146,3176194;-0,2;-0,9;calcite;belemnite;temperate
146,3194453;-1,432;1,7;calcite;belemnite;temperate
146,3194453;-1,37;1,88;calcite;belemnite;temperate
146,358834;-1,33;-0,04;calcite;belemnite;temperate
146,4474242;-0,4;-0,7;calcite;belemnite;temperate
146,4474242;-0,6;-1;calcite;belemnite;temperate
146,5001698;0,36;-0,13;calcite;belemnite;subpolar/polar
146,5140717;-0,93;1,48;calcite;belemnite;temperate
146,5377946;0,3;-0,5;calcite;belemnite;temperate
146,5377946;0,2;-1,6;calcite;belemnite;temperate
146,5377946;-0,1;-0,9;calcite;belemnite;temperate
146,5384;-1,73;-1,11;calcite;belemnite;temperate
146,5384;-1,76;-0,19;calcite;belemnite;temperate
146,5476679;-1,5;0,16;calcite;belemnite;temperate
146,5476679;-1,24;0,55;calcite;belemnite;temperate
146,595166;-1,53;0,42;calcite;belemnite;temperate
146,6113849;-1,841;-0,414;calcite;belemnite;temperate
146,6113849;-1,47;-0,229;calcite;belemnite;temperate
146,6113849;-1,168;-0,118;calcite;belemnite;temperate
146,6456338;-0,462866623;-2,508673381;calcite;belemnite;subpolar/polar
146,6456338;-1,121680553;0,39483397;calcite;belemnite;subpolar/polar
146,6456338;-1,933976858;-2,771070505;calcite;belemnite;subpolar/polar
146,6456338;-1,365610469;-3,256393554;calcite;belemnite;subpolar/polar
146,6456338;-0,577800685;-2,721324474;calcite;belemnite;subpolar/polar
146,6519321;-1,94;0,23;calcite;belemnite;temperate
146,6890038;-0,88;;calcite;belemnite;temperate
146,6890038;-2,21;;calcite;belemnite;subpolar/polar
146,7086981;-1,111;-0,456;calcite;belemnite;temperate
146,7086981;-1,071;0,014;calcite;belemnite;temperate
146,727234;-1,64;0,77;calcite;belemnite;temperate
146,7561962;-1,48;0,27;calcite;belemnite;temperate
102,6170081;-0,97;0,1;calcite;belemnite;temperate
146,8060113;-1,73;-0,639;calcite;belemnite;temperate
146,8060113;-1,625;0,386;calcite;belemnite;temperate
146,8071698;-1,81;2,3;calcite;bivalve;temperate
146,8071698;-1,58;1,99;calcite;bivalve;temperate
146,8071698;-1,58;1,94;calcite;bivalve;temperate
146,8071698;-1,63;2,85;calcite;bivalve;temperate
146,8071698;-1,89;1,92;calcite;bivalve;temperate
146,861831;-1,761;-0,188;calcite;belemnite;temperate
146,8791268;-1,242;0,55;calcite;belemnite;temperate
102,3630081;-1,29;1,15;calcite;belemnite;temperate
146,9033245;-2,094;0,073;calcite;belemnite;temperate
146,9346038;-0,14;-0,54;calcite;belemnite;subpolar/polar
102,1090081;-1,12;0,15;calcite;belemnite;temperate
189,652;-1,25;1,6;calcite;belemnite;temperate
147,0006377;-1,208;-0,334;calcite;belemnite;temperate
147,0006377;-1,189;2,054;calcite;belemnite;temperate
147,021471;-0,9;-1,1;calcite;belemnite;temperate
147,0852059;-0,2;-0,7;calcite;belemnite;temperate
147,2925774;-0,1;0;calcite;belemnite;temperate
147,1599302;-2,278;2,484;calcite;bivalve;temperate
147,164507;-2,2;-1,8;calcite;belemnite;temperate
147,1802038;-1,9;-2,13;calcite;belemnite;subpolar/polar
147,1802038;-1,29;-1,17;calcite;belemnite;subpolar/polar
190;-2,29;2,9;calcite;belemnite;temperate
190;-0,17;1,2;calcite;belemnite;temperate
193,8469217;-0,99;1,8;calcite;belemnite;temperate
193,4837449;-0,05;-0,7;calcite;belemnite;temperate
169,2368;-1,3;0,4;calcite;belemnite;temperate
170,2175;-1,95;1,2;calcite;belemnite;temperate
147,1952642;-2,162;-0,487;calcite;belemnite;temperate
147,1952642;-1,665;-0,427;calcite;belemnite;temperate
147,1952642;-0,833;-0,012;calcite;belemnite;temperate
147,1952642;-1,217;0,638;calcite;belemnite;temperate
147,2250423;0,059;0,055;calcite;belemnite;temperate
147,2509859;-0,1;-0,2;calcite;belemnite;temperate
195,6704116;-1,72;3;calcite;belemnite;temperate
195,3053333;-1,74;1,5;calcite;belemnite;temperate
147,3030038;-0,52;-1,4;calcite;belemnite;subpolar/polar
147,338917;-1,736;2,605;calcite;bivalve;temperate
120,0230308;-1,15;2,2;calcite;belemnite;temperate
147,5017746;0,93;0,061;calcite;belemnite;temperate
147,5104225;-0,8;0;calcite;belemnite;temperate
147,5368851;-0,6;-1,3;calcite;belemnite;temperate
147,5368851;-0,8;-0,2;calcite;belemnite;temperate
147,5474453;-1,551;3,025;calcite;bivalve;temperate
147,5540079;-0,5;0,1;calcite;belemnite;temperate
147,5796056;-0,113;0,331;calcite;belemnite;temperate
147,584517;0,16;-1,01;calcite;belemnite;subpolar/polar
123,14726;-0,81;1,2;calcite;belemnite;temperate
147,5969014;-1,1;-0,7;calcite;belemnite;temperate
147,5969014;-1,2;-1,5;calcite;belemnite;temperate
147,5969014;-1,2;-0,9;calcite;belemnite;temperate
147,5996687;-0,7;0,6;calcite;belemnite;temperate
147,5996687;-1;0,2;calcite;belemnite;temperate
147,6818302;-0,5;-2,77;calcite;belemnite;subpolar/polar
147,6818302;-0,39;0,02;calcite;belemnite;subpolar/polar
123,77558;-1,39;-1,2;calcite;belemnite;temperate
147,6899396;-2,343;3,372;calcite;bivalve;temperate
147,6920282;0,1;0,3;calcite;belemnite;temperate
147,7449532;-0,9;1;calcite;belemnite;temperate
147,7449532;-1,2;0,3;calcite;belemnite;temperate
147,7698592;-0,698;-0,021;calcite;belemnite;temperate
147,7698592;-2,8;0,9;calcite;brachiopod;tropical/subtropical
147,7942038;-2,394;2,916;calcite;bivalve;temperate
147,856338;-1,2;0,4;calcite;belemnite;temperate
126,15014;0,27;3,15;calcite;belemnite;temperate
126,515641;-0,41;1,65;calcite;belemnite;temperate
